Gene	SRR2072599	SRR2072600	SRR2072601	SRR2072602	SRR2072603	SRR2072604	SRR2072605	SRR2072606	SRR2072608	SRR2072609
ENSG00000257135	2.849407	4.0490866	33.497845	4.027575	10.016364	12.066313	35.669014	10.054419	13.359862	45.131035
ENSG00000257137	0.0	0.0	0.0	0.9757851	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.392353	0.0	0.0
ENSG00000257141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257151	62.410576	11.075712	2.9879997	2.8941648	201.90811	64.22236	8.816574	2.9069176	27.24087	6.8850875
ENSG00000257155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257156	191.40056	1.0013099	0.99101174	0.9737804	301.22528	0.0	3.9173093	0.0	0.0	1.0047075
ENSG00000257164	2.392921	0.0	0.97850215	2.9126673	2.055534	3.4983757	0.0	0.9697827	2.0358577	1.0103316
ENSG00000257165	0.9624879	0.9939803	1.9703308	0.97578514	0.98491603	0.99786556	0.0	1.9721363	1.992549	0.9869218
ENSG00000257167	4.8428383	10.436618	55.20669	28.871168	12.020156	4.587692	46.92461	9.341697	11.991096	26.53743
ENSG00000257176	56.37181	15.333427	18.48696	10.753461	83.977615	40.690125	30.589539	20.125547	8.725696	3.3964496
ENSG00000257178	0.0	0.0	0.0	0.0	0.9803103	1.9916812	1.0050598	0.0	0.0	0.0
ENSG00000257180	35.91536	3.0289245	2.002725	0.9772168	22.73393	3.997648	1.9599979	3.9103622	1.0196468	1.9989691
ENSG00000257181	85.16413	66.8671	217.03725	131.93532	89.90887	100.49642	199.19229	136.31894	63.501923	139.3481
ENSG00000257183	0.0	0.0	0.0	0.0	0.0	4.9893255	0.0	0.0	1.9925492	0.0
ENSG00000257184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257194	0.0	0.0	0.0	0.0	0.0	0.9910454	0.0	0.0	3.0186417	1.9678252
ENSG00000257202	0.0	0.0	0.0	0.9771576	0.9615157	0.0	0.981855	2.9487445	1.0105274	0.0
ENSG00000257207	0.73538166	0.0	0.0	0.0	0.32679605	0.0	0.0	0.34538358	12.01958	72.238365
ENSG00000257218	208.21968	196.5196	168.65079	220.26488	329.15164	273.4554	189.88704	392.99426	243.0024	125.50975
ENSG00000257219	0.9846832	1.9958007	2.0152905	2.0250163	5.970041	4.0196533	4.568765	1.98486	0.99224955	4.0365033
ENSG00000257221	14.78856	4.5886393	0.46437472	0.0	25.524725	16.519964	3.1079788	0.0	22.339016	0.4712391
ENSG00000257222	1.9249765	0.0	1.9703312	0.0	1.9698323	0.0	1.9965613	0.0	0.9962746	1.9738437
ENSG00000257225	0.0	5.117239	0.0	3.4722264	8.8085165	0.0	1.7631265	0.0	4.8864527	0.003520411
ENSG00000257226	3.8089588	7.951751	1.988199	0.0	12.87558	16.783546	2.0033584	3.9345706	6.024066	0.96863633
ENSG00000257228	0.0	0.0	0.0	0.0	0.96471155	0.0	0.0	0.0	0.0	0.0
ENSG00000257230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257239	3.32097	1.0322771	1.8141128	2.664045	2.490199	2.015474	0.0	4.129202	0.0	1.0141393
ENSG00000257241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257242	268.4977	160.1576	281.58557	297.02524	309.8591	274.97064	370.0782	288.20987	261.42197	158.48186
ENSG00000257252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257258	0.0	0.0	0.0	3.905823	1.9684799	0.0	0.0	0.0	0.0	0.0
ENSG00000257259	2.9319608	4.167493	0.0	2.005793	0.99278444	5.044866	1.9899065	0.0	1.0222718	0.992771
ENSG00000257261	64.97417	55.936825	0.8551075	17.404467	52.16569	46.03203	10.279153	13.517744	43.985775	6.706335
ENSG00000257262	10.822443	6.4893837	9.193179	2.11265	6.9864106	3.9811962	2.4315877	3.9559953	12.290712	4.967735
ENSG00000257264	1.3639252	3.003549	7.9277115	0.0	1.1824821	0.0	2.9316783	0.9846968	1.3321615	2.6395423
ENSG00000257265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257268	10.237778	7.0491567	3.4276233	7.8667464	10.665707	5.4920936	5.72944	3.0966568	2.0065007	2.9769044
ENSG00000257270	72.47907	86.94501	48.514755	47.100822	91.83995	79.68669	37.264027	56.797176	68.16653	30.850378
ENSG00000257271	0.96682554	0.0	0.0	0.0	0.98049694	0.0	0.0	0.0	0.0	0.0
ENSG00000257272	0.0	0.0	0.0	0.0	0.98491496	0.0	0.0	0.0	0.0	0.0
ENSG00000257275	15.27725	14.536134	11.136706	12.2316675	31.302454	40.03306	9.595685	15.980535	13.989601	10.192388
ENSG00000257277	33.058567	22.727396	6.239684	13.424713	36.6137	35.6658	26.85902	11.327405	24.626406	13.380205
ENSG00000257279	0.0	2.1325526	1.0109069	0.0	0.0	2.1266725	2.0662878	1.0137603	2.384766	1.0620823
ENSG00000257283	0.0	0.0	0.985167	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257284	2.8553123	0.999787	0.0	1.9527638	0.0	2.9698157	3.0063322	0.9891978	0.0	0.0
ENSG00000257285	3.041204	0.0	0.0	0.9714785	11.516158	2.9253092	1.9562507	0.0	2.9321167	0.96827626
ENSG00000257286	0.11671488	0.0	0.6954386	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257294	1.1113905	0.0	0.0	1.1852607	0.0	0.0	2.1733208	1.0488831	0.0	0.0
ENSG00000257298	10.04245	3.345907	7.10311	7.555347	7.105946	14.250984	10.437446	5.0913024	4.3441586	8.021145
ENSG00000257303	17.818073	12.798031	9.699133	13.799329	18.912567	16.08877	6.591131	12.027744	19.277449	9.160174
ENSG00000257310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9962683	0.0
ENSG00000257315	577.1797	523.1819	238.4742	432.6693	510.73593	494.84622	602.9966	585.704	602.1294	323.25858
ENSG00000257319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257322	6.503064	0.3946649	0.0	0.0	0.0	0.0	0.0	0.3210651	0.0	7.199218
ENSG00000257325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257327	0.0	0.0	0.0	0.0	3.9396598	0.0	0.0	0.0	0.0	0.0
ENSG00000257329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257335	83.89346	13.310105	1.67397	98.7217	91.6205	2.5121431	1.1563708	207.11748	34.31208	0.83842796
ENSG00000257337	103.995735	92.71782	103.06663	86.6222	124.02876	124.611115	101.00004	89.21042	55.046936	121.181595
ENSG00000257341	8.332879	31.628622	75.90671	16.188587	7.7029223	30.462317	34.402534	25.48929	46.87773	37.668034
ENSG00000257342	16.957813	0.0	0.0	46.35735	7.9083247	44.93989	0.0	26.029936	28.87363	26.745327
ENSG00000257345	0.8658261	8.227588	6.365577	0.0	1.7724586	8.137197	1.1557254	0.0	8.1230135	1.161021
ENSG00000257346	1.9249755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257354	62.625023	37.229683	17.86476	33.861053	127.543655	123.550285	42.135754	66.52788	60.7151	36.11616
ENSG00000257355	0.0	0.0	0.0	0.5495936	0.0	0.0	0.34323063	0.0	1.0845308	0.62887126
ENSG00000257359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257365	166.92403	48.694946	66.7395	103.798004	271.97458	71.073006	149.77013	289.67078	91.08327	71.26412
ENSG00000257366	0.0	0.0	0.9455318	0.0	0.0	0.0	7.844647	10.2388735	0.0	5.4145083
ENSG00000257373	3.8760693	1.9005411	0.0	0.0	4.102015	3.1074376	1.0364536	0.0	4.799977	0.0
ENSG00000257378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257379	29.882076	36.22541	12.31871	0.0	7.9926405	11.4385605	0.0	24.509176	9.96338	12.627611
ENSG00000257381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257386	69.762924	61.930836	67.73381	56.507545	78.84665	75.08544	46.011005	51.880013	81.207115	53.095814
ENSG00000257390	39.48325	37.333984	45.572323	17.194538	14.827864	5.916822	0.0	8.659033	8.163947	22.42949
ENSG00000257391	19.937836	9.641272	4.120866	8.651859	18.151894	25.040941	3.456317	14.680401	17.128424	1.6052128
ENSG00000257395	0.0	0.0	0.0	1.9494293	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257398	3.6351175	2.724754	5.519803	4.3504	9.195684	8.51668	6.6936946	3.9694862	3.96243	4.163918
ENSG00000257400	0.0	0.0	0.98516554	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257407	0.0	1.0848286	0.0	0.7086905	1.0749375	0.0	2.476375	0.0	0.0	0.0
ENSG00000257410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257411	9.190278	71.14858	10.262599	43.338017	34.10496	64.9296	37.67779	17.506628	68.17364	46.76471
ENSG00000257429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257431	2.0306811	2.0921822	6.5494704	1.0480825	4.149855	4.119449	0.0	0.0	2.000118	1.0502197
ENSG00000257433	3.924308	2.3846912	16.228853	7.376595	4.138466	8.450257	34.594357	21.163897	5.704708	31.328558
ENSG00000257434	0.0	1.1950309	0.0	0.9757826	2.295853	0.0	1.1587629	1.9721348	1.0887027	1.1889273
ENSG00000257435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257438	0.94573975	0.0	0.0	1.9673303	0.9731746	0.0	0.0	0.0	0.99923086	0.9901738
ENSG00000257443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257446	10.394522	15.041295	6.943271	7.2849193	20.393993	21.872105	3.615162	2.9289784	6.0421453	2.4325113
ENSG00000257449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257452	7.923663	1.990587	2.9505463	4.29215	8.789694	8.931528	2.9892783	4.549265	2.9910204	8.075336
ENSG00000257453	0.0	1.6489301	8.242863	19.598896	0.58130574	1.3572845	0.0	3.1567087	1.2687188	0.0
ENSG00000257454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257456	0.0	0.0	3.9406612	0.0	0.0	0.0	13.975933	0.98606896	0.0	10.856138
ENSG00000257458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257467	4.6762223	2.022837	2.9780748	2.914365	5.7752934	3.9552886	1.9491038	2.9195664	3.007964	0.0
ENSG00000257470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257472	0.0	0.0	0.0	0.0	0.0	0.9978708	0.0	0.0	0.0	0.0
ENSG00000257474	1.3886651	0.0	0.0	0.0	0.7576287	0.0	0.0	0.0	0.0	1.548865
ENSG00000257475	5.7215614	3.2979343	3.3005822	1.9662849	2.9953523	9.36321	5.401472	2.1390352	3.7456892	1.9885446
ENSG00000257476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257488	0.0	0.0	0.0	1.9149787	0.0	2.9208746	0.0	1.9106061	3.2264445	0.0
ENSG00000257494	1.380858	0.0	0.0	0.0	0.0	1.0109984	0.9972697	0.0	0.0	0.0
ENSG00000257495	7.976514	5.0063267	3.9572625	2.3034427	14.007478	4.5750957	7.9760103	3.1321838	2.9919906	2.9929078
ENSG00000257496	0.9510771	0.0	0.0	0.0	0.0	0.9900245	0.0	0.9810143	0.9962071	0.0
ENSG00000257497	41.859867	44.02294	32.821495	32.573315	46.087437	61.515236	40.144096	25.096582	36.192444	29.79376
ENSG00000257500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257504	0.0	0.0	0.0	0.0030142071	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257507	0.962489	0.0	0.0	0.0	1.9698328	0.0	0.99828154	0.0	0.0	0.0
ENSG00000257509	0.95636255	0.0	1.9810323	3.9243453	4.864695	5.995231	3.9392526	2.9700418	0.0	1.9845644
ENSG00000257510	0.0	0.99924153	0.0	0.0	0.0	0.0	0.0	0.96731275	0.0	0.0
ENSG00000257514	0.96248823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257515	1.9009403	0.0	0.0	0.0	0.9889527	0.0	0.0	0.9944883	0.0	0.0
ENSG00000257517	0.0	3.9806466	1.8844712	1.9538915	5.916518	0.99313915	0.0	0.0	0.0	0.0
ENSG00000257519	20.805054	24.299068	40.619698	22.348375	8.256052	17.891336	15.809485	9.756925	7.04286	14.844419
ENSG00000257520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0255276	0.0	0.0
ENSG00000257523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257524	137.24126	69.304634	37.93659	29.666079	272.7083	94.95904	33.68589	46.23109	76.25932	24.606943
ENSG00000257526	2.064851	0.0	0.0	1.0394093	5.055438	3.1904728	4.9914055	0.0	1.0206445	0.0
ENSG00000257527	9.104999	0.0	6.153226e-06	4.8953395	2.7191994	5.984913	2.0452018	2.9649024	1.6646353	1.3110908
ENSG00000257529	24.586502	24.818855	24.398998	4.685198	2.9622102e-05	0.0	17.50546	29.939825	4.4170113	16.773108
ENSG00000257530	4.3283906	1.4728267	0.0	0.97578496	0.0	1.5026518	0.67068523	0.27514765	3.1734018	0.0
ENSG00000257534	0.0	0.0	0.0	0.0	2.91473	0.9934116	0.0	0.0	0.0	0.0
ENSG00000257541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257543	0.0	0.0	0.0	0.0	0.9849155	0.0	0.9982798	0.0	0.0	0.0
ENSG00000257545	1.0033482	1.7146157	0.0	0.0	1.0214285	3.3995414	1.3020192	0.0	2.884211	0.0
ENSG00000257548	0.0	0.0	0.0	0.0	0.0	0.0	0.9982821	0.0	0.0	0.0
ENSG00000257550	6.1425424	7.9894404	7.453301	10.8596525	10.468337	8.085493	7.5989695	7.6155477	4.349417	3.826629
ENSG00000257551	0.0	2.6912513	0.0	0.0	0.0	0.0	1.5703634	0.0	1.9424096	2.468875
ENSG00000257553	23.252462	30.596455	27.660862	16.171381	20.501982	40.582863	14.924046	15.132386	25.442331	5.804731
ENSG00000257556	0.0	4.595926	0.0	0.0	0.0	0.6694495	0.0	0.66834646	1.3422623	0.0
ENSG00000257557	9.010476	1.1123468	0.0	3.431195	6.8345456	3.2561045	2.1789339	3.3534544	1.1136264	3.1195164
ENSG00000257568	3.7574334	1.0160108	1.059108	1.9519374	5.808144	3.9692373	2.9467955	0.0	0.0	2.305037
ENSG00000257579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3075228
ENSG00000257582	0.0	0.0	0.0	0.0	0.98491585	0.0	0.0	0.0	0.0	0.0
ENSG00000257585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257591	6.294161	16.014328	2.8037043	8.336684	8.176479	24.193933	9.812383	4.687027	22.92364	0.0
ENSG00000257594	188.57907	97.70207	29.498045	107.021904	272.53748	139.7865	104.406136	113.91635	70.3922	81.78383
ENSG00000257595	7.42132	17.811035	7.5961766	4.079834	4.6528163	26.980795	3.523414	10.440926	34.098003	6.9666433
ENSG00000257596	1.8836216	2.0177681	1.9903364	0.98030037	4.8636274	5.9845495	0.9881079	0.0	2.0072803	1.9903837
ENSG00000257599	113.397606	50.5885	48.674007	57.9015	366.41064	180.95638	129.69565	188.60683	53.76393	17.705761
ENSG00000257603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257605	19.021524	29.11037	23.065594	31.182081	13.032402	18.33636	17.947697	35.34797	8.330435	26.585669
ENSG00000257607	4.7383194	114.973145	10.852427	5.9210143	5.135078	100.25486	10.123533	0.0	42.729534	4.4083314
ENSG00000257612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257613	7.4813833	7.020442	1.9889508	0.9772515	14.548013	6.935883	2.9330287	5.862264	7.013736	2.960242
ENSG00000257614	2.5438926	1.6279753	0.0	0.0	2.9399753	0.4659454	1.0237671	6.661131	0.0	0.0
ENSG00000257621	1322.2155	1200.5554	1160.8442	911.6216	1449.011	1586.1511	1229.7703	1068.3961	1188.3977	1016.0512
ENSG00000257622	0.0	0.69584274	11.379266	4.0107093	0.0	2.5671287	0.0	0.0	2.7225165	0.0
ENSG00000257634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257636	2.9745195	1.3530833	0.0	1.1038758	3.796063	0.5339597	2.7444394	0.0	0.0	2.498307
ENSG00000257640	6.354831	0.8388966	0.0	0.0	0.0	0.9978662	0.0	1.2893436	0.0	1.050458
ENSG00000257642	6.127952	3.139803	4.9718733	0.0	9.8238125	19.209448	0.0	0.0	15.455808	3.5783026
ENSG00000257647	10.348554	2.982276	0.0	0.0	9.811083	2.9939342	0.0	0.0	0.9963879	0.9870344
ENSG00000257653	0.0	1.2583343	0.0	0.35957426	0.0	3.4297545	0.0	0.0	0.0	0.0
ENSG00000257654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257657	0.0	0.0	0.0	0.0	0.0	0.0	0.9982765	0.0	0.0	0.0
ENSG00000257660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257663	129.35283	133.95525	51.345898	61.814667	215.48576	126.29168	59.904804	58.168247	200.78282	44.661358
ENSG00000257671	0.0	0.0	1.3414146	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257681	3.281598	3.5588768	1.6392906	3.473378	12.074453	7.159836	0.8621569	3.464194	7.164991	1.7693981
ENSG00000257682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257683	4.8735566	0.0	0.0	0.0	0.0	1.7026877	0.0	0.0	0.0	0.0
ENSG00000257696	1.088353	0.99398094	3.9406636	1.0579002	5.909494	0.997864	1.9965622	0.9860682	0.9962726	0.0
ENSG00000257698	38.117535	17.137907	9.727102	13.643397	18.330069	7.5546885	9.600967	3.71911	8.818436	4.2650695
ENSG00000257700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257702	5.588447	5.6152296	10.572295	14.522495	1.4066169	4.357087	3.8859491	21.333923	1.8648827	15.081625
ENSG00000257703	0.0	0.0	0.0	0.0	0.0	1.9724077	0.0	0.0	0.9854781	0.0
ENSG00000257704	147.9521	90.91254	126.46276	86.85352	142.64197	90.269424	154.17267	96.069	80.484116	83.79281
ENSG00000257711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257715	6.836727	0.0	2.0976527	3.0900269	6.089025	0.0	2.099193	2.065925	0.0	0.0
ENSG00000257718	1.903602	3.0107436	0.0	5.8747554	1.9436587	0.0	0.98974884	3.923914	2.0004356	0.0
ENSG00000257725	0.0	0.0	0.0	0.9757866	0.0	0.9978642	0.0	0.0	0.0	0.0
ENSG00000257726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257727	137.53711	188.29868	187.68727	226.08585	155.66827	197.96324	208.37434	275.3821	269.85886	196.76239
ENSG00000257729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257735	10.169237	4.1077275	5.18946	3.4389362	15.265106	5.5797925	4.6153603	3.8014789	7.1739545	2.5674517
ENSG00000257737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257740	12.658262	3.9984894	0.0	1.0629206	4.435518	1.2953811	0.0	1.9799246	2.1486979	1.9931229
ENSG00000257741	0.9624888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257743	4.548657	8.302422	0.0	0.0	7.050884	1.3975536	0.0	1.2526926	6.698581	0.0
ENSG00000257746	0.0	1.005714	0.0	0.0	0.0	0.0	0.0	1.0483936	0.0	1.0356407
ENSG00000257747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257748	3.5359583	1.013862	0.0	0.96557313	2.1407309	2.206022	0.0	1.9694372	0.0	0.0
ENSG00000257750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257764	0.0	0.0	0.0	45.120457	0.0	13.670839	0.0	83.2083	18.884441	0.0
ENSG00000257766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257767	164.28163	676.478	77.25301	902.2838	179.26662	495.69226	87.74268	852.96106	707.37494	132.59702
ENSG00000257769	0.9536071	0.9949478	1.9854171	0.9814755	4.9400034	6.9241786	6.0433292	0.0	1.0033137	1.9440118
ENSG00000257771	3.9976885	1.7666909	1.8631076	0.0	5.2913184	5.546428	2.3570182	0.0	1.1570649	0.0
ENSG00000257781	5.4874797	0.0	3.1688805	0.0	1.0784786	2.3270822	0.0	0.0	1.0552437	0.0
ENSG00000257784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257808	0.0	0.0	0.0	1.3852953	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257809	1.3856188	2.7618322	0.0	0.0	3.2608237	1.2820272	0.0	0.0	0.0	0.0
ENSG00000257815	237.84792	92.591446	82.5933	64.867836	254.427	114.79005	144.19327	134.04301	124.70766	95.60254
ENSG00000257817	2.8563607	1.0034055	0.0	0.9789005	0.0	0.0	0.0	0.0	0.0	0.9937398
ENSG00000257824	22.601582	7.134096	23.353153	9.074949	13.863015	0.0	0.45547932	4.262385e-05	14.674284	0.0056122695
ENSG00000257826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257831	9.997805	3.756173	4.6288433	2.0858188	21.854652	3.2141237	1.4969193	1.5564746	4.7421126	2.7573571
ENSG00000257835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257859	0.0	0.0	0.9874928	0.0	0.0	0.0	0.0	0.0	0.9938964	0.0
ENSG00000257860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257869	0.97148824	1.0044048	0.0	0.0	0.6026869	5.7002726	0.0	0.0	0.41475326	0.0
ENSG00000257870	2.938212	3.0276194	0.0	1.9823573	2.081125	4.9858246	1.9698185	2.9618957	0.0	0.0
ENSG00000257878	30.787695	0.0	4.340025	13.344415	29.507246	3.3827918	2.7577999	5.2791734	0.0	5.7604094
ENSG00000257879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257880	0.9624888	0.0	0.9851657	0.0	1.9698318	0.0	0.0	1.9721363	0.0	0.0
ENSG00000257883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257890	0.0	0.0	0.0	0.0	0.98120975	1.0016361	0.0	0.0	0.0	0.0
ENSG00000257891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257893	0.0	0.0	0.98515964	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257894	57.94248	20.349062	19.161024	32.30223	54.140118	44.69054	35.171406	31.60432	21.516535	18.395803
ENSG00000257900	30.792631	21.049831	20.472343	17.835245	32.049232	20.996836	22.461369	26.124775	24.403124	36.819916
ENSG00000257904	0.0	0.0	0.0	0.0	0.0	1.970622	0.0	0.0	0.9927311	0.0
ENSG00000257906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257910	0.0	0.0	0.0	0.0	0.9849156	0.0	0.0	0.0	0.0	0.0
ENSG00000257912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257913	19.382036	7.1756697	5.4982905	3.7915432	17.745682	7.437437	9.9339485	2.3980663	20.786047	9.634883
ENSG00000257918	0.0	0.0	0.0	0.0	0.0	0.0	2.9948416	0.0	0.0	0.0
ENSG00000257920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257921	6.1779814	1.9489111	0.0	0.29453358	0.0	7.993577	11.572048	0.0	1.0296763	0.40741092
ENSG00000257923	1966.6663	1336.0441	11687.996	2418.8726	2131.7712	1421.3092	16946.445	2466.3896	1427.1719	12542.02
